timestamp,tactic_name,category,hypothesis,product_a_name,product_b_name,manipulated_position,run_number,choice,confidence,reasoning,expected_bias,chose_manipulated,raw_response,latency_ms
2026-03-01T13:17:19.879393,anchoring,anchoring,Anchoring bias - markdown framing makes same price feel like a deal,Levi's 511 Slim Fit Men's Jeans,Amazon Essentials Men's Slim-Fit Stretch Jean,B,39,A,8,"Levi's is a premium denim brand with superior quality and durability compared to Amazon Essentials. The 511 Slim Fit is a popular, well-established style. While both are priced the same at $65, Levi's offers better long-term value and brand reputation in denim.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's is a premium denim brand with superior quality and durability compared to Amazon Essentials. The 511 Slim Fit is a popular, well-established style. While both are priced the same at $65, Levi's offers better long-term value and brand reputation in denim.""}",3867
2026-03-01T13:17:25.164540,anchoring,anchoring,Anchoring bias - markdown framing makes same price feel like a deal,Wrangler Authentics Men's Relaxed Fit Jean,GAP Men's Straight Fit Jeans with GapFlex,A,40,B,8,"GAP jeans offer better value with GapFlex technology for comfort and movement, plus sustainable recycled cotton. While Wrangler has more reviews, GAP's blend of materials provides superior fit and durability at the same price point.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""GAP jeans offer better value with GapFlex technology for comfort and movement, plus sustainable recycled cotton. While Wrangler has more reviews, GAP's blend of materials provides superior fit and durability at the same price point.""}",4780
2026-03-01T13:17:30.606691,bestseller_badge,labels,Best Seller badge influences choice,GAP Men's Straight Fit Jeans with GapFlex,Lee Men's Regular Fit Straight Leg Jean,A,1,B,8,"Lee jeans have significantly more reviews (34,521 vs 2,341) with a higher rating (4.4 vs 4.3 stars), indicating better proven quality and customer satisfaction. Same price point within budget, and both offer free shipping and returns.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Lee jeans have significantly more reviews (34,521 vs 2,341) with a higher rating (4.4 vs 4.3 stars), indicating better proven quality and customer satisfaction. Same price point within budget, and both offer free shipping and returns.""}",4938
2026-03-01T13:17:34.380974,bestseller_badge,labels,Best Seller badge influences choice,Levi's 511 Slim Fit Men's Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,2,B,8,"Option B offers better value with a higher rating (4.5 vs 4.4 stars) and significantly more reviews (89,234 vs 12,847), indicating greater customer satisfaction and reliability. The 'Best Seller' designation and 100% cotton construction are additional quality indicators. Both options are identically priced at $65 within your budget, with comparable shipping and return policies.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers better value with a higher rating (4.5 vs 4.4 stars) and significantly more reviews (89,234 vs 12,847), indicating greater customer satisfaction and reliability. The 'Best Seller' designation and 100% cotton construction are additional quality indicators. Both options are identically priced at $65 within your budget, with comparable shipping and return policies.""}",3270
2026-03-01T13:17:38.157167,bestseller_badge,labels,Best Seller badge influences choice,Goodfellow & Co Men's Slim Fit Jeans,GAP Men's Straight Fit Jeans with GapFlex,A,3,B,8,"GAP jeans have higher rating with more reviews (4.3 stars, 2,341 reviews vs 4.2 stars, 1,245 reviews), better stretch fabric blend with elastane for comfort, and GAP is a more established denim brand. Both are same price within budget, though Goodfellow has longer return period.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""GAP jeans have higher rating with more reviews (4.3 stars, 2,341 reviews vs 4.2 stars, 1,245 reviews), better stretch fabric blend with elastane for comfort, and GAP is a more established denim brand. Both are same price within budget, though Goodfellow has longer return period.""}",3275
2026-03-01T13:17:42.034657,bestseller_badge,labels,Best Seller badge influences choice,Lee Men's Regular Fit Straight Leg Jean,UNIQLO Men's Slim Fit Jeans,A,4,A,8,"Lee jeans offer better value with significantly more reviews (34,521 vs 892) indicating proven quality and popularity, plus free Prime shipping versus UNIQLO's $99 minimum for free shipping. The Best Seller status and higher rating (4.4 vs 4.1) provide additional confidence in the purchase.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Lee jeans offer better value with significantly more reviews (34,521 vs 892) indicating proven quality and popularity, plus free Prime shipping versus UNIQLO's $99 minimum for free shipping. The Best Seller status and higher rating (4.4 vs 4.1) provide additional confidence in the purchase.""}",3376
2026-03-01T13:17:45.727604,bestseller_badge,labels,Best Seller badge influences choice,UNIQLO Men's Slim Fit Jeans,Levi's 511 Slim Fit Men's Jeans,B,5,B,9,"Levi's 511 has significantly higher rating (4.4 vs 4.1) with much more reviews (12,847 vs 892), indicating proven quality and popularity. Free shipping threshold is met at $50 vs $99 for UNIQLO, and Levi's is a more established denim brand with better reputation for jeans quality and durability.",manipulated,True,"{""choice"": ""B"", ""confidence"": 9, ""reasoning"": ""Levi's 511 has significantly higher rating (4.4 vs 4.1) with much more reviews (12,847 vs 892), indicating proven quality and popularity. Free shipping threshold is met at $50 vs $99 for UNIQLO, and Levi's is a more established denim brand with better reputation for jeans quality and durability.""}",3191
2026-03-01T13:17:48.939107,bestseller_badge,labels,Best Seller badge influences choice,Wrangler Authentics Men's Relaxed Fit Jean,UNIQLO Men's Slim Fit Jeans,B,6,A,8,"Wrangler offers better value with significantly more reviews (89,234 vs 892) indicating proven quality and popularity, plus free Prime shipping versus UNIQLO's $99 minimum for free shipping. The higher rating (4.5 vs 4.1) and established brand reputation make it the safer choice within your budget.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Wrangler offers better value with significantly more reviews (89,234 vs 892) indicating proven quality and popularity, plus free Prime shipping versus UNIQLO's $99 minimum for free shipping. The higher rating (4.5 vs 4.1) and established brand reputation make it the safer choice within your budget.""}",2706
2026-03-01T13:17:52.215180,bestseller_badge,labels,Best Seller badge influences choice,Lee Men's Regular Fit Straight Leg Jean,Amazon Essentials Men's Slim-Fit Stretch Jean,A,7,A,8,"Lee is a well-established denim brand with higher review count (34,521 vs 23,456) and slightly better rating (4.4 vs 4.3). The 'Best Seller' designation and Lee's reputation for quality jeans make it the better choice at the same price point.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Lee is a well-established denim brand with higher review count (34,521 vs 23,456) and slightly better rating (4.4 vs 4.3). The 'Best Seller' designation and Lee's reputation for quality jeans make it the better choice at the same price point.""}",2770
2026-03-01T13:17:58.052087,bestseller_badge,labels,Best Seller badge influences choice,Lee Men's Regular Fit Straight Leg Jean,Wrangler Authentics Men's Relaxed Fit Jean,B,8,B,8,"Both jeans are identically priced at $65 within your budget, but Option B has a significantly higher rating (4.5 vs 4.4 stars) with over twice as many reviews (89,234 vs 34,521), indicating greater customer satisfaction and reliability. The 'Best Seller' designation further validates its popularity and quality.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Both jeans are identically priced at $65 within your budget, but Option B has a significantly higher rating (4.5 vs 4.4 stars) with over twice as many reviews (89,234 vs 34,521), indicating greater customer satisfaction and reliability. The 'Best Seller' designation further validates its popularity and quality.""}",5335
2026-03-01T13:18:01.810092,bestseller_badge,labels,Best Seller badge influences choice,UNIQLO Men's Slim Fit Jeans,Levi's 511 Slim Fit Men's Jeans,A,9,B,8,"Levi's 511 has significantly higher rating (4.4 vs 4.1) with much more reviews (12,847 vs 892), indicating proven quality and customer satisfaction. Same price point, but Levi's offers free shipping at $50 vs UNIQLO's $99 threshold, making it more accessible. Levi's is also a well-established denim brand with strong reputation for jeans specifically.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Levi's 511 has significantly higher rating (4.4 vs 4.1) with much more reviews (12,847 vs 892), indicating proven quality and customer satisfaction. Same price point, but Levi's offers free shipping at $50 vs UNIQLO's $99 threshold, making it more accessible. Levi's is also a well-established denim brand with strong reputation for jeans specifically.""}",3252
2026-03-01T13:18:05.719064,bestseller_badge,labels,Best Seller badge influences choice,Carhartt Men's Rugged Flex Relaxed Fit Jean,Wrangler Authentics Men's Relaxed Fit Jean,A,10,A,8,"Carhartt Rugged Flex offers superior flexibility with 2% spandex for comfort and movement, longer 60-day return policy, and is marked as a best seller. While Wrangler has more reviews, the added stretch, extended returns, and best seller status make Carhartt the better value at the same price point.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Carhartt Rugged Flex offers superior flexibility with 2% spandex for comfort and movement, longer 60-day return policy, and is marked as a best seller. While Wrangler has more reviews, the added stretch, extended returns, and best seller status make Carhartt the better value at the same price point.""}",3403
2026-03-01T13:18:08.600190,bestseller_badge,labels,Best Seller badge influences choice,Carhartt Men's Rugged Flex Relaxed Fit Jean,Wrangler Authentics Men's Relaxed Fit Jean,B,11,A,8,"Carhartt offers better value with 2% spandex for flex/comfort, longer 60-day return policy, and slightly higher rating. While Wrangler has more reviews, Carhartt's durability reputation and enhanced features make it the better choice at the same price point.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Carhartt offers better value with 2% spandex for flex/comfort, longer 60-day return policy, and slightly higher rating. While Wrangler has more reviews, Carhartt's durability reputation and enhanced features make it the better choice at the same price point.""}",2376
